-1.400000000000000000e+01
-1.064335664000000037e+01
-8.335664339999999228e+00
-3.090909089999999804e+00
6.853146900000000041e-01
8.951048999999999811e-01
2.153846150000000126e+00
2.993006990000000034e+00
3.832167829999999942e+00
6.139860139999999689e+00
8.027972030000000814e+00
1.012587412999999970e+01
1.138461537999999962e+01
1.306293705999999943e+01
1.411188811000000065e+01
1.495104895000000056e+01
1.704895104999999944e+01
1.809790209999999888e+01
1.914685314999999832e+01
2.019580420000000132e+01
2.124475523999999993e+01
2.208391608000000161e+01
2.313286713000000105e+01
2.397202796999999919e+01
2.523076922999999994e+01
2.586013986000000031e+01
2.711888112000000106e+01
2.795804195999999919e+01
3.005594406000000163e+01
3.110489510000000024e+01
3.194405593999999837e+01
3.299300698999999781e+01
3.383216783000000305e+01
3.509090908999999670e+01
3.593006993000000193e+01
3.697902098000000137e+01
3.802797203000000081e+01
3.907692308000000025e+01
4.096503496999999783e+01
4.180419580000000224e+01
4.285314685000000168e+01
4.432167831999999663e+01
4.495104895000000056e+01
4.600000000000000000e+01
4.683916083999999813e+01
4.788811188999999757e+01
4.872727273000000281e+01
4.977622378000000225e+01
5.082517483000000169e+01
5.292307691999999975e+01
5.397202796999999919e+01
5.502097901999999863e+01
5.586013985999999676e+01
5.669930070000000200e+01
5.774825175000000144e+01
5.879720280000000088e+01
5.984615385000000032e+01
6.089510489999999976e+01
6.194405593999999837e+01
6.299300698999999781e+01
6.383216783000000305e+01
6.488111888000000249e+01
6.593006993000000193e+01
6.697902098000000137e+01
6.802797203000000081e+01
6.886713287000000605e+01
6.991608392000000549e+01
7.096503497000000493e+01
7.180419580000000224e+01
7.285314685000000168e+01
7.390209790000000112e+01
7.495104895000000056e+01
7.600000000000000000e+01
7.704895104999999944e+01
7.809790209999999888e+01
7.893706294000000412e+01
7.998601399000000356e+01
8.082517482999999459e+01
8.208391607999999451e+01
8.292307691999999975e+01
8.397202796999999919e+01
8.606993006999999807e+01
8.690909091000000330e+01
8.795804196000000275e+01
8.984615384999999321e+01
9.089510490000000686e+01
9.194405593999999837e+01
9.278321678000000361e+01
9.404195803999999725e+01
9.488111888000000249e+01
9.676923076999999296e+01
9.802797203000000081e+01
9.907692308000000025e+01
1.009650349700000049e+02
1.018041958000000022e+02
1.028531468500000017e+02
1.039020979000000011e+02
1.049510489500000006e+02
1.068391608400000052e+02
1.078881118900000047e+02
1.087272727299999957e+02
1.099860139900000036e+02
1.110349650299999951e+02
1.118741258700000003e+02
1.131328671299999939e+02
1.139720279699999992e+02
1.148111888100000044e+02
1.160699300699999981e+02
1.171188811199999975e+02
